novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Tar Baby (1981),Gideon,185416,185422,character_reference,0.85,Gideon,She had eaten the fish and one avocado and still Gideon had not come. She didn't want to start on the cof,annotator_1,overlap
Tar Baby (1981),Gideon,284137,284143,character_reference,0.85,Gideon,"cture which she tried her best to show him before Gideon pushed her away. ""TARZAN mind if I use his piano?",annotator_1,unique
Song of Solomon (1977),Pilate,546630,546636,character_reference,0.7,Pilate,r died? Macon didn't ever try to get to Virginia. Pilate headed straight for it. - went Milkman opened the,annotator_1,overlap
The Bluest Eye (1970),Samuel,182052,182058,character_reference,0.85,Samuel,"an't recollect nothing no more. Sam, was it? Yeh. Samuel. No. No, it wasn't. It was Samson. Samson Fuller.",annotator_1,unique
Tar Baby (1981),lot,210000,210003,character_reference,0.7,Lot,"s smiling at the same time. ""They must be worth a lot, then.” ""Quite a lot. Priceless."" ""Nothing's pric",annotator_1,overlap
Song of Solomon (1977),Mary,367263,367267,character_reference,0.85,Mary,n who had turned heads on every deck of the Queen Mary and had Frenchmen salivating all over Paris. Cori,annotator_1,overlap
Beloved (1987),Paul,190274,190278,character_reference,0.85,Paul,"space under the white stairs, the wooden tub and Paul D sitting in it. She smiled at him and he smiled",annotator_1,unique
Song of Solomon (1977),Pilate,268228,268234,character_reference,0.85,Pilate,"d though the men saw many raggedy black children, Pilate was old enough to dis- grace them. Besides, she w",annotator_1,unique
Song of Solomon (1977),Esther,424806,424812,thematic_reference,0.9,Esther,"rend Cooper took off his glasses. ""Well, I'll be! Esther!"" He threw his voice over his shoulder without ta",annotator_1,overlap
Song of Solomon (1977),Ruth,408196,408200,thematic_reference,0.9,Ruth,"loose and uncombed hair, matching her slack lips, Ruth's stepped-up surveillance, his father's bottomles",annotator_1,overlap
A Mercy (2008),Job,138071,138074,thematic_reference,0.9,Job,"es. Well, she thought, that was the true value of Job's comforters. He lay wracked with pain and in mor",annotator_1,overlap
Beloved (1987),John,352657,352661,thematic_reference,0.9,John,"welcome door that he never had to knock on, like John and Ella's in front of which he stood and said, """,annotator_1,overlap
Song of Solomon (1977),Hagar,280903,280908,character_reference,0.85,Hagar,"and she lived, but because of her granddaughter. Hagar was prissy. She hated, even as a two-year-old, di",annotator_1,overlap
Jazz (1992),job,30921,30924,thematic_reference,0.9,Job,"which I better get to before I lose this no-count job. O Jesus."" She sighed heavily. ""Leave a note, why",annotator_1,overlap
Paradise (1998),Hope,407911,407915,thematic_reference,0.8,Hope,"e children onstage. The four youngest Cary girls: Hope, Chaste, Lovely and Pure; Dina Poole; and one of",annotator_1,overlap
A Mercy (2008),hope,174001,174005,thematic_reference,0.8,Hope,ng time to discuss more among themselves. She has hope because of the letter. Daughter Jane laughs. Wido,annotator_1,overlap
Song of Solomon (1977),Ruth,61390,61394,thematic_reference,0.9,Ruth,"him. He looked at her. ""I guess we better stop,"" Ruth said to nobody in particular. Her eyes grazed the",annotator_1,overlap
The Bluest Eye (1970),hope,61649,61653,thematic_reference,0.8,Hope,"lthough somewhat discouraged, she was not without hope. To have something as wonderful as that happen wo",annotator_1,overlap
Song of Solomon (1977),Pilate,619967,619973,character_reference,0.7,Pilate,"oth flat-headed, both looking over a deep valley. Pilate carried the sack, Milkman a small shovel. It was",annotator_1,unique
Song of Solomon (1977),Magdalene,399655,399664,character_reference,0.85,Magdalene,"She ignored it and said, ""As surely as my name is Magdalene, you are the line I will step across. I thought b",annotator_1,overlap
Song of Solomon (1977),Solomon,490893,490900,character_reference,0.85,Solomon,"sang some meaningless rhyme: Jay the only son of Solomon Come booba yalle, come booba tambee Whirl about a",annotator_1,overlap
Paradise (1998),Mary,441812,441816,character_reference,0.85,Mary,"d only God and a chance, thereby, for redemption. Mary Magna wrote letter after letter, traveled to Okla",annotator_1,overlap
The Bluest Eye (1970),Mary,64827,64831,character_reference,0.85,Mary,"his mouth, his mind honed on the doe-eyed Virgin Mary, his sensibilities blunted by a permanent awarene",annotator_1,unique
Sula (1973),Eve,27217,27220,character_reference,0.7,Eve,"ew Years, 'stead of before. I get paid New Year's Eve."" And his sweetheart answered, ""OK, but make sure",annotator_1,overlap
Tar Baby (1981),job,169240,169243,thematic_reference,0.9,Job,a good man whom she trusted; a good and permanent job doing what she was good at for a boss who appreci,annotator_1,overlap
Sula (1973),Grace,140629,140634,thematic_reference,0.8,Grace,"""What the hell do I care about falling?"" ""Amazing Grace."" ""You sold your life for twenty-three dollars a",annotator_1,overlap
Sula (1973),trinity,61160,61167,thematic_reference,0.8,Trinity,"me a dewey-joining with the other two to become a trinity with a plural name inseparable, loving nothing an",annotator_1,overlap
Paradise (1998),Peter,382390,382395,character_reference,0.85,Peter,"elia, a fifth? cousin to Soane and Dovey, because Peter Blackhorse was brother to Thomas Blackhorse and S",annotator_1,overlap
Beloved (1987),Paul,83025,83029,character_reference,0.85,Paul,"ping boards toward the front door. ""Hang around?"" Paul D didn't even look at the mess he had made. ""Denv",annotator_1,overlap
The Bluest Eye (1970),Holy Grail,243143,243153,thematic_reference,0.8,Holy Grail,"that he equated lovemaking with communion and the Holy Grail, she sim- ply left. She had not lived by the sea",annotator_1,overlap
Song of Solomon (1977),Hagar,614035,614040,character_reference,0.85,Hagar,"f it. He had left her. While he dreamt of flying, Hagar was dying. Sweet's silvery voice came back to him",annotator_1,overlap
Beloved (1987),Jesus,71279,71284,character_reference,0.85,Jesus,"tle in a lot of ways. You know, the kind who know Jesus by His first name, but out of politeness never us",annotator_1,overlap
Paradise (1998),job,591147,591150,thematic_reference,0.9,Job,"as Coffee and Tea. When Coffee got the statehouse job, Tea seemed as pleased as everybody else. And whe",annotator_1,overlap
A Mercy (2008),Jacob,41627,41632,character_reference,0.85,Jacob,bush of Africa pagan rather than a four-post bed. Jacob sneered at wealth dependent on a captured workfor,annotator_1,overlap
Beloved (1987),Paul,26266,26270,character_reference,0.7,Paul,"ns this house?"" Over Denver's shoulder Sethe shot Paul D a look of snow. ""What you care?"" ""They won't le",annotator_1,overlap
Beloved (1987),Paul,137842,137846,character_reference,0.85,Paul,"oster named Mister. But wasn't no way I'd ever be Paul D again, living or dead. Schoolteacher changed me",annotator_1,overlap
Song of Solomon (1977),lot,594987,594990,character_reference,0.7,Lot,"ble-team wagon with that black boy, Jake. A whole lot of slaves got together. Jake was driving. Can you",annotator_1,overlap
Paradise (1998),Paul,286843,286847,character_reference,0.85,Paul,"sanctified thee."" Reverend Misner countered with Paul's words to the Corinthians: “... the greatest of",annotator_1,overlap
Sula (1973),Jude,133473,133477,thematic_reference,0.9,Jude,"restless to go there. As if reading her thoughts, Jude leaned down and whis- pered, ""Me too."" Nel smiled",annotator_1,overlap
Song of Solomon (1977),Pilate,265072,265078,character_reference,0.7,Pilate,"ew open wide and she put her hand over her mouth. Pilate leaped up. ""What? What is it?"" She looked down at",annotator_1,overlap
Paradise (1998),Matthew,158560,158567,thematic_reference,0.9,Matthew,nt of Pat's own house. Dovey turned left into St. Matthew Street. The moon's light glittered white fences g,annotator_1,overlap
Paradise (1998),Mary,468145,468149,character_reference,0.85,Mary,"in."" She might not have agreed so quickly, but as Mary Magna led her out of the chapel into the schoolro",annotator_1,overlap
Song of Solomon (1977),Hagar,576223,576228,character_reference,0.85,Hagar,found and pressed the yellow dress. Pilate helped Hagar bathe. Finally a clean and clothed Hagar stood be,annotator_1,unique
Beloved (1987),lot,294144,294147,character_reference,0.7,Lot,"rs moved west, St. Louis and Chicago now ate up a lot of the business, Cincinnati was still pig port in",annotator_1,overlap
Tar Baby (1981),Gideon,197853,197859,character_reference,0.85,Gideon,"a miracle of concentration. ""Hush, Thérèse,"" said Gideon. ""They can hear you in the har- bor. Finish makin",annotator_1,overlap
The Bluest Eye (1970),Mary,241819,241823,character_reference,0.85,Mary,"mlet's abuse of Ophelia, but not Christ's love of Mary Magdalene; Hamlet's frivolous politics, but not C",annotator_1,overlap
Song of Solomon (1977),Hagar,584343,584348,character_reference,0.7,Hagar,"door. Pilate and Reba made no move to follow her. Hagar stripped herself naked there, and without taking",annotator_1,unique
Song of Solomon (1977),Hagar,344836,344841,character_reference,0.7,Hagar,"side of the house, the one next to the sink where Hagar washed her hair and where Reba put pintos to soak",annotator_1,overlap
Beloved (1987),Paul,18370,18374,character_reference,0.85,Paul,". And so they were: Paul D Garner, Paul F Garner, Paul A Garner, Halle Suggs and Sixo, the wild man. All",annotator_1,unique
Beloved (1987),Paul,243604,243608,character_reference,0.85,Paul,d her smile was both pleasure and surprise. sure. Paul D believed he smiled back but his face was so col,annotator_1,overlap
Song of Solomon (1977),Hagar,83203,83208,character_reference,0.85,Hagar,"the-half-millionth."" ""Can if the winner is Reba,"" Hagar said. ""The only reason they got a second was caus",annotator_1,overlap
Song of Solomon (1977),Mary,345728,345732,character_reference,0.85,Mary,"ey were suitably impressed by the name of Michael-Mary Graham. It was a lie, of course, even as the simp",annotator_1,overlap
A Mercy (2008),Jacob,47481,47486,character_reference,0.85,Jacob,"ry month five times the investment. For certain."" Jacob had to laugh. He recognized the manner: hawker tu",annotator_1,overlap
Song of Solomon (1977),Pilate,87222,87228,character_reference,0.7,Pilate,"ones."" With the quickness of birds, the heads of Pilate and Reba shot up. They peered at Hagar, then exch",annotator_1,overlap
Tar Baby (1981),Jesus,336850,336855,character_reference,0.85,Jesus,"Margaret followed her. ""Soap first. Then alcohol. Jesus, what is that stuff? It looks like pitch."" In the",annotator_1,unique
Paradise (1998),Mary,484489,484493,character_reference,0.85,Mary,"g and going, the cool blue light flickering until Mary Magna asked permission to go, bereft though she w",annotator_1,overlap
A Mercy (2008),Jacob,33143,33148,character_reference,0.85,Jacob,"when they thought they were not being evaluated, Jacob could see their quick glances, sideways, wary but",annotator_1,overlap
Tar Baby (1981),Gideon,191259,191265,character_reference,0.7,Gideon,"rocked in the telling, pressing her fingers into Gideon's shoulder as each new sequence presented itself",annotator_1,overlap
Sula (1973),Jesus,208536,208541,character_reference,0.85,Jesus,"at have I done to deserve the wrath, and Take me, Jesus, I have seen the promised land, and Do, Lord, rem",annotator_1,overlap
Sula (1973),John,146000,146004,thematic_reference,0.9,John,"ck?"" ""Mmm. Like a ox."" ""That was one dumb nigger, John L."" ""Maybe. Maybe he was just sanitary."" ""Sanitar",annotator_1,overlap
Song of Solomon (1977),Pilate,169965,169971,character_reference,0.7,Pilate,the man's curses. It didn't occur to him to stop Pilate-her mouth was not moving and her earring flashed,annotator_1,overlap
Song of Solomon (1977),Pilate,229626,229632,character_reference,0.7,Pilate,"n he found out about it, he immediately suspected Pilate and he told me to get rid of the baby. But I woul",annotator_1,overlap
A Mercy (2008),Jacob,23070,23075,character_reference,0.85,Jacob,"t, D'Ortega's skin was as dry as parchment, while Jacob continued to perspire. The condition of the hand-",annotator_1,overlap
Song of Solomon (1977),Hagar,283158,283163,character_reference,0.85,Hagar,"."" Milkman shrugged. He didn't want to talk about Hagar, but it was a way to sit Guitar down and get arou",annotator_1,overlap
Paradise (1998),Aaron,216668,216673,character_reference,0.85,Aaron,"coming in from south country. Its driver would be Aaron Poole, late, as Deek knew he would be, since he w",annotator_1,overlap
The Bluest Eye (1970),Cain,87428,87432,character_reference,0.85,Cain,"on Woodrow Cain's head. The circle broke. Woodrow Cain grabbed his head. SI 333 ""Hey, girl!"" ""You cut th",annotator_1,unique
