novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
The Bluest Eye (1970),Mary,66460,66464,character_reference,0.85,Mary,"dy. ""Christ. Kantcha talk?” His fingers brush the Mary Janes. She nods. ""Well, why'nt you say so? One? H",annotator_3,overlap
Tar Baby (1981),Gideon,394214,394220,character_reference,0.7,Gideon,"m, they both might try to stop her. He could call Gideon. He tried to remember that hillside hut, but all",annotator_3,overlap
Song of Solomon (1977),Ruth,252186,252190,thematic_reference,0.9,Ruth,orbid pleasure spread across her face in a smile. Ruth was not impressed. Death always smiled. And breat,annotator_3,unique
Song of Solomon (1977),Hagar,609508,609513,character_reference,0.7,Hagar,"acon Dead, Sing Byrd, Crowell Byrd, Pilate, Reba, Hagar, Magdalene, First Corinthians, Milkman, Guitar, R",annotator_3,overlap
Song of Solomon (1977),mark,16675,16679,thematic_reference,0.9,Mark,"able, she would look once more at the large water mark. She never set the table or passed through the di",annotator_3,unique
Song of Solomon (1977),Solomon,503340,503347,character_reference,0.85,Solomon,cans of pineapple and a box of crackers from Mr. Solomon. He ate on the porch with the hens. The men were,annotator_3,overlap
Song of Solomon (1977),Pilate,66491,66497,character_reference,0.7,Pilate,". Milkman took a breath, held it, and said, ""Hi."" Pilate laughed. ""You all must be the dumbest unhung Negr",annotator_3,overlap
Song of Solomon (1977),Pilate,386251,386257,character_reference,0.7,Pilate,"f a dead man. Later, as Macon drove them all home-Pilate sitting in front, Guitar and himself in the back-",annotator_3,overlap
Beloved (1987),Jesus,357361,357366,character_reference,0.85,Jesus,"d don't stay in the ground."" He couldn't deny it. Jesus Christ Himself didn't, so Stamp ate a piece of El",annotator_3,overlap
Paradise (1998), Revelation 19:7,274072,274088,direct_quote,0.95,Revelation 19:7,"rite of mat- rimony, crafted them carefully around Revelation 19:7,9, sharpening the ""marriage supper of the Lamb"" i",annotator_3,overlap
Paradise (1998),Luke,586636,586640,thematic_reference,0.9,Luke,"rnold Fleet- wood's house, near the corner of St. Luke, a couple said, “Morning, Deek."" He lifted his ha",annotator_3,overlap
Beloved (1987),Paul,429599,429603,character_reference,0.85,Paul,"d by the things honeybees love. Tied like a mule, Paul D feels how dewy and inviting the grass is. He is",annotator_3,overlap
A Mercy (2008),Judith,125731,125737,character_reference,0.7,Judith,"us."" ""Well, two aboard, then. Patty is another."" Judith winked and smiled at the little girl. ""Don't trad",annotator_3,overlap
The Bluest Eye (1970),Samson,182086,182092,character_reference,0.7,Samson,"m, was it? Yeh. Samuel. No. No, it wasn't. It was Samson. Samson Fuller."" ""How come you all didn't name me",annotator_3,overlap
Song of Solomon (1977),Grace,541766,541771,thematic_reference,0.8,Grace,"John. You couldn't visit them if you wanted to."" Grace leaned over the plate of cookies and selected one",annotator_3,overlap
The Bluest Eye (1970),mark,254884,254888,thematic_reference,0.9,Mark,"nds. Not the Windward or Leeward Island colonies, mark you, but within, of course, the Greater of the tw",annotator_3,overlap
Song of Solomon (1977),Pilate,32546,32552,character_reference,0.7,Pilate,"ay it."" ""Pilate."" ""What?"" ""Pilate. You wrote down Pilate."" ""Like a riverboat pilot?"" ""No. Not like no rive",annotator_3,unique
Song of Solomon (1977),Pilate,48509,48515,character_reference,0.7,Pilate,llowed a fence that led into Darling Street where Pilate lived in a narrow single-story house whose baseme,annotator_3,overlap
The Bluest Eye (1970),Job,260319,260322,thematic_reference,0.9,Job,"could have told her, a long-ago habit broken for Job --but no more.) She came to me for them. She had",annotator_3,overlap
Song of Solomon (1977),Pilate,250335,250341,character_reference,0.7,Pilate,"from the back of the house. Pilate, she thought. Pilate hummed and chewed things all the time. Ruth would",annotator_3,overlap
Beloved (1987),Jesus,84795,84800,character_reference,0.85,Jesus,"whispered. ""Who?"" Sethe was getting loud again. ""Jesus! I said Jesus! All I did was sit down for supper!",annotator_3,overlap
Beloved (1987),lot,401783,401786,character_reference,0.7,Lot,"for it because it was a greedy ghost and needed a lot of love, which was only natural, considering. And",annotator_3,overlap
Song of Solomon (1977),Hagar,249989,249994,character_reference,0.7,Hagar,"heets, a pillow, and a pillow slip. That would be Hagar's, she thought. The anger unjelled and flooded th",annotator_3,unique
Jazz (1992),job,318566,318569,thematic_reference,0.9,Job,me to find some good man to marry. I want a good job first. Make my own money. Like she did. Like Mrs.,annotator_3,unique
Beloved (1987),mark,116866,116870,thematic_reference,0.9,Mark,"ill you know me? Mark me, too,' I said. 'Mark the mark on me too.'"" Sethe chuckled. ""Did she?"" asked Den",annotator_3,overlap
Beloved (1987),Paul,392286,392290,character_reference,0.85,Paul,"next to Beloved, she's my sister. The other time Paul D went too and when we came back I thought the ho",annotator_3,overlap
Sula (1973),Jude,155234,155238,thematic_reference,0.9,Jude,". It looks to me like you the envy of the world."" Jude and Nel were laughing, he saying, ""Well, if that'",annotator_3,overlap
Tar Baby (1981),Paul,245927,245931,character_reference,0.85,Paul,"ome into the gazebo with Drake, Soldier and Ernie Paul. They kept him up all night, practically, so he t",annotator_3,unique
Song of Solomon (1977),Ruth,41196,41200,thematic_reference,0.9,Ruth,"the loud silence of his dead wife, perhaps it was Ruth's disturbing resemblance to her mother. More prob",annotator_3,overlap
Paradise (1998),faith,474599,474604,thematic_reference,0.8,Faith,"eed more."" ""Never,"" said Consolata. “In my faith, faith is all I need.” ""You need what we all need: earth",annotator_3,overlap
The Bluest Eye (1970),mark,210994,210998,thematic_reference,0.9,Mark,"t coal, leaving only flakes of ash and a question mark of smoke. He was, in time, to discover that hatre",annotator_3,overlap
Song of Solomon (1977),Pilate,467745,467751,character_reference,0.85,Pilate,asty. That was the path the hunters used and that Pilate and his father had also used. None of them tore t,annotator_3,unique
Tar Baby (1981),Gideon,185416,185422,character_reference,0.85,Gideon,She had eaten the fish and one avocado and still Gideon had not come. She didn't want to start on the cof,annotator_3,overlap
Tar Baby (1981),Mary,364408,364412,character_reference,0.85,Mary,"t him red-handed, so to speak. Them, rather. She, Mary, had them stuffed in her blouse. He had some in e",annotator_3,overlap
Tar Baby (1981),Paul,533322,533326,character_reference,0.85,Paul,"n, Rascal, Turner and Soldier and Drake and Ernie Paul who left the serv- ice a first lieutenant and now",annotator_3,overlap
Song of Solomon (1977),Solomon,555114,555121,character_reference,0.85,Solomon,lly want to. In Solomon's store he found Omar and Solomon shak- ing sacks of okra into peck baskets and he,annotator_3,overlap
Song of Solomon (1977),grace,442712,442717,thematic_reference,0.8,Grace,"s the light trying to get through the trees. Four grace- ful columns supported the portico, and the huge",annotator_3,overlap
Song of Solomon (1977),Ruth,24435,24439,thematic_reference,0.9,Ruth,lived and where Macon Dead owned rent houses. So Ruth kept close to home and had no afternoon guests fo,annotator_3,overlap
Song of Solomon (1977),Pilate,573411,573417,character_reference,0.7,Pilate,"d had a pink plastic lid. ""Look, baby. See here?"" Pilate turned it all around to show it off and pressed i",annotator_3,unique
Sula (1973),Jude,127405,127409,thematic_reference,0.9,Jude,ack men who could tear that road up. The men like Jude who could do real work. Jude himself longed more,annotator_3,overlap
Jazz (1992),hope,99077,99081,thematic_reference,0.8,Hope,thing to do or worth doing except to lie down and hope when you are naked she won't laugh at you. Or tha,annotator_3,overlap
Song of Solomon (1977),Pilate,264800,264806,character_reference,0.7,Pilate,"g out if what he said was true or not. She called Pilate into her shack one day later. ""Lay down,"" she sai",annotator_3,overlap
Song of Solomon (1977),Hagar,578502,578507,character_reference,0.85,Hagar,"kirt fall down to her ankles before disappearing. Hagar easily drew on the skirt the woman brought back,",annotator_3,overlap
A Mercy (2008),Jacob,119804,119809,character_reference,0.85,Jacob,"the immediate torment subsided, her thoughts left Jacob and traveled to Patrician's matted hair, the hard",annotator_3,overlap
A Mercy (2008),salvation,153667,153676,thematic_reference,0.8,Salvation,he return will he and is it already too late? For salvation. I sleep then wake to any sound. Then I am dreami,annotator_3,overlap
Beloved (1987),John,352811,352815,thematic_reference,0.9,John,"e hinge. ""Where you been keeping yourself? I told John must be cold if Stamp stay inside.” ""Oh, I been o",annotator_3,overlap
Sula (1973),job,63667,63670,thematic_reference,0.9,Job,"tly did not have his rent money. When he lost his job altogether, he would go out in the morning, scrou",annotator_3,unique
A Mercy (2008),Jacob,152041,152046,character_reference,0.85,Jacob,was also convinced of their clarity. That she and Jacob could once talk and argue about these things made,annotator_3,unique
Song of Solomon (1977),numbers,286908,286915,thematic_reference,0.9,Numbers,"rid of five to seven generations. I help keep the numbers the same. ""There is a society. It's made up of a",annotator_3,overlap
A Mercy (2008),Jacob,43531,43536,character_reference,0.85,Jacob,"s flounced a bit before choosing a lap to sit in. Jacob demurred when approached. He'd had enough, years",annotator_3,unique
Paradise (1998),Mary,474194,474198,character_reference,0.85,Mary,"ything that helps, helps. But be very care- ful."" Mary Magna lowered her voice. ""I think she practices.""",annotator_3,overlap
A Mercy (2008),Jerusalem,71044,71053,character_reference,0.7,Jerusalem,"would announce His arrival and the birth of young Jerusalem. They named her Messalina, just in case, but shor",annotator_3,overlap
Paradise (1998),Job,309535,309538,thematic_reference,0.9,Job,se who let no boot hold them down-people who made Job's patience look like restlessness. Elegance when,annotator_3,unique
Song of Solomon (1977),Hagar,55348,55353,character_reference,0.85,Hagar,"ped singing and Reba went on paring her toenails, Hagar threaded and un- threaded her hair, and Pilate sw",annotator_3,unique
Beloved (1987),Paul,121919,121923,character_reference,0.85,Paul,sleep on the stump. They were seated at the table Paul D had broken the day he arrived at 124. Its mende,annotator_3,unique
Song of Solomon (1977),lot,596702,596705,character_reference,0.7,Lot,ans they brought over here as slaves could fly. A lot of them flew back to Africa. The one around here,annotator_3,overlap
Song of Solomon (1977),hope,186760,186764,thematic_reference,0.8,Hope,"re the lights large, bright, festive, and full of hope. The two men walked down Tenth Street, headed for",annotator_3,overlap
Song of Solomon (1977),Ruth,241596,241600,thematic_reference,0.9,Ruth,late had no telephone and no number on her house. Ruth had asked some passer-by where Pilate lived and w,annotator_3,overlap
Tar Baby (1981),Gideon,364281,364287,character_reference,0.7,Gideon,"deboard for some more mashed potatoes and gravy. ""Gideon stole apples?"" asked Son. ""Yep."" Valerian's back",annotator_3,overlap
Beloved (1987),Paul,301791,301795,character_reference,0.85,Paul,"urse the saw. ""You forgetting I knew her before,"" Paul D was saying. ""Back in Kentucky. When she was a g",annotator_3,overlap
Sula (1973),job,212689,212692,thematic_reference,0.9,Job,ived on. And just this past year she got a better job working as a chambermaid in the same hotel Jude h,annotator_3,overlap
Beloved (1987),Paul,437602,437606,character_reference,0.85,Paul,"r you to ask your pardon. Apologize."" ""For what?"" Paul D reached in his coat pocket for his bottle. ""You",annotator_3,overlap
Beloved (1987),Paul,55188,55192,character_reference,0.85,Paul,"hen she was in the boxwood, an autumn long before Paul D moved into the house with her mother, she was m",annotator_3,unique
Paradise (1998),John,159964,159968,thematic_reference,0.9,John,"bale or live weight, into Kelvinators as well as John Deere; into Philco as well as Body by Fisher. The",annotator_3,overlap
Paradise (1998),numbers,251979,251986,thematic_reference,0.9,Numbers,as though she might have trouble remembering five numbers in a row. She had brought ham sandwiches too (his,annotator_3,overlap
Beloved (1987),Paul,298021,298025,character_reference,0.85,Paul,"id could speak he said it and even while he spoke Paul D said it again. Oh, he heard all the old man was",annotator_3,overlap
